"state","year","unemploymentrate","crude.rate","observed_data"
"Old Ionia",2009,4.15770059975069,13.1739409477215,FALSE
"Old Ionia",2010,4.85556116050141,6.04166201801072,FALSE
"Old Ionia",2011,7.96709294961653,17.1070127204897,FALSE
"Old Ionia",2012,4.4598316799908,15.9340825490535,FALSE
"Old Ionia",2013,5.26257141421468,18.7715112724984,FALSE
"Old Ionia",2014,5.76533145321289,14.8332422190174,FALSE
"Old Ionia",2015,7.68635800422701,16.5092600509811,FALSE
"Old Ionia",2016,4.26182997224766,12.1662290108598,FALSE
"Old Ionia",2017,5.86950655188599,14.2177021037854,FALSE
"New Laconia",1999,4.27353432902706,9.42506406108902,FALSE
"New Laconia",2000,4.28321636529164,11.8997863971729,FALSE
"New Laconia",2001,6.55847380878744,11.8520533793219,FALSE
"New Laconia",2002,3.37830194058017,4.58060214385737,FALSE
"New Laconia",2003,4.35271400207228,10.4899455637858,FALSE
"New Laconia",2004,5.35247218505449,12.8862874578771,FALSE
"New Laconia",2005,4.80377261809396,8.99122512973089,FALSE
"New Laconia",2006,2.85052073294242,14.4961095068748,FALSE
"New Laconia",2007,4.4719576999265,15.1902713892011,FALSE
"New Laconia",2008,8.46215085433042,11.0079340258305,FALSE
"New Laconia",2009,3.39002015995223,4.02079389041906,FALSE
"New Laconia",2010,3.39483998929497,9.25612757983013,FALSE
"New Laconia",2011,3.67009910423365,10.7694863095398,FALSE
"New Laconia",2012,3.17604528999603,6.59283672893349,FALSE
"New Laconia",2013,2.97868594407705,2.77360529400594,FALSE
"New Laconia",2014,4.4825629631806,19.8885724486992,FALSE
"New Laconia",2015,6.37672589216423,21.8749344561673,FALSE
"New Laconia",2016,6.14574665912873,21.1972467350256,FALSE
"New Laconia",2017,2.86058473544205,19.6195950965414,FALSE
"North Laurentia",1999,5.78009789337583,6.17731599517623,FALSE
"North Laurentia",2000,4.1688166068977,5.66347241086979,FALSE
"North Laurentia",2001,2.34488938892971,7.1895922102159,FALSE
"North Laurentia",2002,6.67072426759426,8.74870911618742,FALSE
"North Laurentia",2003,4.66965746465037,10.2154193192487,FALSE
"North Laurentia",2004,10.3096389675422,9.99708300432119,FALSE
"North Laurentia",2005,4.49150291881153,7.61946878119856,FALSE
"North Laurentia",2006,4.95816265828148,5.97332422156348,FALSE
"North Laurentia",2007,10.5139035246168,12.2419959612431,FALSE
"North Laurentia",2008,4.07122566876053,24.8541698949028,FALSE
"North Laurentia",2009,3.7667511528495,4.03978549844537,FALSE
"North Laurentia",2010,4.80596129150168,10.7357360895474,FALSE
"North Laurentia",2011,7.34411108558857,12.1752164515658,FALSE
"North Laurentia",2012,5.2780386543648,5.02099352193772,FALSE
"North Laurentia",2013,4.3665910410053,9.45774783652921,FALSE
"North Laurentia",2014,6.56975293275447,13.2171250875359,FALSE
"North Laurentia",2015,4.08851365562698,11.2908305857414,FALSE
"North Laurentia",2016,3.85680683559419,11.3003981474343,FALSE
"North Laurentia",2017,5.15877325183216,17.7671109213319,FALSE
"South Liberia",1999,8.27055757599547,8.51358764298581,FALSE
"South Liberia",2000,7.47442535045352,9.49157472139593,FALSE
"South Liberia",2001,6.96730578844606,6.2127696314538,FALSE
"South Liberia",2002,4.86712283776067,9.02181332792163,FALSE
"South Liberia",2003,7.70186919422779,8.21738597344424,FALSE
"South Liberia",2004,5.36549056031988,7.05490626963347,FALSE
"South Liberia",2005,5.5706224327914,8.25899521025315,FALSE
"South Liberia",2006,4.49863301587771,8.7791574986386,FALSE
"South Liberia",2007,4.50380870343755,8.9185411181135,FALSE
"South Liberia",2008,4.29088620868023,9.5208263714914,FALSE
"South Liberia",2009,6.06401899472103,12.8998373035741,FALSE
"South Liberia",2010,3.07703553353992,14.2418454260721,FALSE
"South Liberia",2011,6.07459955838347,8.958444600613,FALSE
"South Liberia",2012,7.84761808453967,10.6426420293882,FALSE
"South Liberia",2013,4.50688543054947,11.3106803238184,FALSE
"South Liberia",2014,5.67297467517497,21.3264668700299,FALSE
"South Liberia",2015,5.58570364909976,11.7598727652917,FALSE
"South Liberia",2016,11.1856500674281,16.3223454340704,FALSE
"South Liberia",2017,5.37834201619289,12.2911136370657,FALSE
"East Lucentia",1999,4.1789656086028,9.27245151457209,FALSE
"East Lucentia",2000,6.75689309162977,12.9978251252247,FALSE
"East Lucentia",2001,4.55359701513649,10.4062779584253,FALSE
"East Lucentia",2002,7.16628029979815,11.5145427925237,FALSE
"East Lucentia",2003,3.68007997701986,13.3070139993475,FALSE
"East Lucentia",2004,2.75844862486372,9.28713523279841,FALSE
"East Lucentia",2005,4.38024134166927,11.4851893010646,FALSE
"East Lucentia",2006,5.5987396713401,13.2572125455977,FALSE
"East Lucentia",2007,6.46995189633421,9.86425541648917,FALSE
"East Lucentia",2008,4.50783097884679,18.4810403989348,FALSE
"East Lucentia",2009,6.39198294301498,11.8522420895517,FALSE
"East Lucentia",2010,2.87153678627054,8.16062852227109,FALSE
"East Lucentia",2011,4.10273763888356,14.766480549684,FALSE
"East Lucentia",2012,5.60855307131958,11.085815896447,FALSE
"East Lucentia",2013,3.18918220731995,3.21597954069764,FALSE
"East Lucentia",2014,6.15841180840177,18.581031354453,FALSE
"East Lucentia",2015,5.79379370014247,12.8717177848458,FALSE
"East Lucentia",2016,6.77308160334856,17.056531765923,FALSE
"East Lucentia",2017,11.3073731892203,15.7204354996042,FALSE
"West Lumieria",1999,3.96725730073599,9.39058254120845,FALSE
"West Lumieria",2000,5.39023956272989,9.49896638380412,FALSE
"West Lumieria",2001,5.68239873288745,8.38631496288861,FALSE
"West Lumieria",2002,5.05629361721613,10.2280230409306,FALSE
"West Lumieria",2003,2.67739432122828,8.93259298878493,FALSE
"West Lumieria",2004,3.8725061163734,6.33936035793384,FALSE
"West Lumieria",2005,9.09025872291246,15.8866523308561,FALSE
"West Lumieria",2006,4.68314861254764,4.77101487924587,FALSE
"West Lumieria",2007,3.78037067158682,12.1702067452035,FALSE
"West Lumieria",2008,4.57091032152183,11.9707476108897,FALSE
"West Lumieria",2009,6.40306348894137,12.7057722974001,FALSE
"West Lumieria",2010,3.68879662361604,6.32046188594674,FALSE
"West Lumieria",2011,7.37104639242406,11.2058462778372,FALSE
"West Lumieria",2012,5.40039620998725,13.1044014978123,FALSE
"West Lumieria",2013,3.08343705836064,11.8069435249956,FALSE
"West Lumieria",2014,4.97475400564416,20.0112994758542,FALSE
"West Lumieria",2015,6.86384428026788,23.9470755799711,FALSE
"West Lumieria",2016,5.69005955073603,33.9992488140938,FALSE
"West Lumieria",2017,3.9846145104109,26.112484029128,FALSE
"Central Lunaria",1999,4.80443394655272,6.22319202817111,FALSE
"Central Lunaria",2000,3.08706094026854,7.93421513562347,FALSE
"Central Lunaria",2001,3.69608895719131,11.4334503250672,FALSE
"Central Lunaria",2002,4.1121418956861,9.949362781171,FALSE
"Central Lunaria",2003,6.4087677179379,7.58430098389833,FALSE
"Central Lunaria",2004,4.87803239060981,12.6967428030269,FALSE
"Central Lunaria",2005,5.80526757641691,15.0661815973325,FALSE
"Central Lunaria",2006,5.07277592276886,15.9869135705767,FALSE
"Central Lunaria",2007,5.45360469510759,9.91275984841293,FALSE
"Central Lunaria",2008,4.88793233911433,12.9473615370749,FALSE
"Central Lunaria",2009,3.99942376375373,4.05753006710763,FALSE
"Central Lunaria",2010,4.89646520333973,14.6122417753408,FALSE
"Central Lunaria",2011,4.18798095107892,15.6705653872245,FALSE
"Central Lunaria",2012,4.29672082574155,5.0278470961604,FALSE
"Central Lunaria",2013,5.08751094574131,8.48075378134685,FALSE
"Central Lunaria",2014,4.98934309564576,28.0051916651725,FALSE
"Central Lunaria",2015,3.24504390832537,10.3177048442618,FALSE
"Central Lunaria",2016,4.00998996824048,36.7892259373759,FALSE
"Central Lunaria",2017,9.38762136941578,18.1679565202232,FALSE
"Upper Magnolia",1999,4.69493369917187,9.31198800281739,FALSE
"Upper Magnolia",2000,3.08907060811965,8.17137436362691,FALSE
"Upper Magnolia",2001,6.68381008888731,8.40610560928247,FALSE
"Upper Magnolia",2002,3.09062949077002,8.18004582075498,FALSE
"Upper Magnolia",2003,10.36477966869,14.3596221647258,FALSE
"Upper Magnolia",2004,5.69608383474229,14.5525638520292,FALSE
"Upper Magnolia",2005,4.19569598053896,11.7210092230667,FALSE
"Upper Magnolia",2006,4.80062924419761,11.9902490586259,FALSE
"Upper Magnolia",2007,6.69504975197344,10.8680931879904,FALSE
"Upper Magnolia",2008,3.56202605966324,15.3618712565501,FALSE
"Upper Magnolia",2009,4.90327350335148,10.7410235266882,FALSE
"Upper Magnolia",2010,4.90799975921509,17.7056024387486,FALSE
"Upper Magnolia",2011,4.50706246026246,17.8609220223417,FALSE
"Upper Magnolia",2012,4.91041412679909,33.2128296323969,FALSE
"Upper Magnolia",2013,5.09915689147353,14.8456547276534,FALSE
"Upper Magnolia",2014,5.10671190108875,14.8544912721837,FALSE
"Upper Magnolia",2015,4.50510931930433,20.2157960797197,FALSE
"Upper Magnolia",2016,3.88668922401405,15.9089106848379,FALSE
"Upper Magnolia",2017,5.40802496802132,34.9441071310809,FALSE
"Lower Maritima",1999,9.23870273497688,13.2798358008975,FALSE
"Lower Maritima",2000,5.61396642084533,9.33153940091979,FALSE
"Lower Maritima",2001,3.7017968909148,6.35534263215833,FALSE
"Lower Maritima",2002,2.53535020478709,7.52068438485329,FALSE
"Lower Maritima",2003,4.39276173667811,9.33983528688579,FALSE
"Lower Maritima",2004,4.91079730518419,13.510408282761,FALSE
"Lower Maritima",2005,9.09681581301202,12.7131743967635,FALSE
"Lower Maritima",2006,3.39434236725335,10.1848891330095,FALSE
"Lower Maritima",2007,9.68783883394061,2.95036582876646,FALSE
"Lower Maritima",2008,6.48499660622804,11.6605016370314,FALSE
"Lower Maritima",2009,5.7005982909278,17.5170825497663,FALSE
"Lower Maritima",2010,5.41233884688847,15.9343105889765,FALSE
"Lower Maritima",2011,6.703527931231,18.5306012063305,FALSE
"Lower Maritima",2012,6.78777475156007,14.1027749577897,FALSE
"Lower Maritima",2013,3.57277374249428,6.26099023203477,FALSE
"Lower Maritima",2014,6.97249370923721,25.9017644943454,FALSE
"Lower Maritima",2015,5.61425397931827,17.4373151088943,FALSE
"Lower Maritima",2016,5.70372962531412,16.8624308124457,FALSE
"Lower Maritima",2017,4.50250100048025,26.3142100906295,FALSE
"Greater Mayflower",1999,7.57539645300761,3.97486026212178,FALSE
"Greater Mayflower",2000,4.58698341576703,6.19912600503559,FALSE
"Greater Mayflower",2001,6.49806914028362,9.03385503333068,FALSE
"Greater Mayflower",2002,5.11053385884313,4.81834836395201,FALSE
"Greater Mayflower",2003,6.88155735893461,9.01105168576416,FALSE
"Greater Mayflower",2004,4.30089718302428,7.59968906878874,FALSE
"Greater Mayflower",2005,7.48183623944178,10.6822635478486,FALSE
"Greater Mayflower",2006,3.79263264872493,7.62726036549544,FALSE
"Greater Mayflower",2007,11.0130029501043,14.6209208617011,FALSE
"Greater Mayflower",2008,4.60033919933506,5.84464851035107,FALSE
"Greater Mayflower",2009,5.46643987850699,12.5190524039512,FALSE
"Greater Mayflower",2010,5.28987190715553,8.64191551372135,FALSE
"Greater Mayflower",2011,6.08274934629735,13.0735164429749,FALSE
"Greater Mayflower",2012,4.20194404319584,12.2093350756915,FALSE
"Greater Mayflower",2013,3.80265751015322,8.49840680464801,FALSE
"Greater Mayflower",2014,2.58403685567731,13.5289067069586,FALSE
"Greater Mayflower",2015,2.98297517327415,7.5430772824363,FALSE
"Greater Mayflower",2016,5.00043461521865,10.1518153990697,FALSE
"Greater Mayflower",2017,5.17624194077655,24.1115898495848,FALSE
"Lesser Meridian",1999,9.10261648767844,7.37879200819978,FALSE
"Lesser Meridian",2000,6.26738025227259,6.3848159094796,FALSE
"Lesser Meridian",2001,7.76762198769277,6.72809411952678,FALSE
"Lesser Meridian",2002,4.60950057368888,8.55277762518437,FALSE
"Lesser Meridian",2003,5.11132058477604,3.25034827013181,FALSE
"Lesser Meridian",2004,5.70560454392283,9.98414535089589,FALSE
"Lesser Meridian",2005,5.70636248996953,5.03850909474904,FALSE
"Lesser Meridian",2006,5.41286953393059,11.135187604152,FALSE
"Lesser Meridian",2007,5.61049675651425,12.1252258679933,FALSE
"Lesser Meridian",2008,3.26619946191791,9.72185783427359,FALSE
"Lesser Meridian",2009,5.81336822510321,13.0858033995414,FALSE
"Lesser Meridian",2010,6.08868084921316,7.80044638342765,FALSE
"Lesser Meridian",2011,4.90955762925415,11.0264335799517,FALSE
"Lesser Meridian",2012,5.41042342563169,10.0631529749446,FALSE
"Lesser Meridian",2013,6.09282628433647,10.7240765278681,FALSE
"Lesser Meridian",2014,4.11552560934785,9.46709236516897,FALSE
"Lesser Meridian",2015,4.20655848526246,11.8171067746269,FALSE
"Lesser Meridian",2016,3.89814837410415,11.8572918425489,FALSE
"Lesser Meridian",2017,6.7085860014385,34.40550924605,FALSE
"Outer Metroland",1999,5.00694596003203,3.76829982018816,FALSE
"Outer Metroland",2000,7.07331726578318,6.39324762270981,FALSE
"Outer Metroland",2001,6.28087504687771,8.22432320109436,FALSE
"Outer Metroland",2002,4.30359224707712,8.34162126209973,FALSE
"Outer Metroland",2003,5.70619385544601,7.31271548664394,FALSE
"Outer Metroland",2004,5.87379099177476,10.5312246339599,FALSE
"Outer Metroland",2005,6.09561786887283,8.26882825927966,FALSE
"Outer Metroland",2006,3.70576033795562,8.85612206664849,FALSE
"Outer Metroland",2007,5.40612559576129,12.2580003477493,FALSE
"Outer Metroland",2008,5.00944536070232,8.81106441873831,FALSE
"Outer Metroland",2009,4.40324905864577,9.52885138545749,FALSE
"Outer Metroland",2010,4.49976694829807,9.12650188367668,FALSE
"Outer Metroland",2011,6.71059213897523,13.0962453837168,FALSE
"Outer Metroland",2012,5.29818324667813,14.0148767704315,FALSE
"Outer Metroland",2013,5.00891375658272,11.1746524285128,FALSE
"Outer Metroland",2014,10.5738927582131,11.3495537801854,FALSE
"Outer Metroland",2015,6.97535243677589,12.0660710045341,FALSE
"Outer Metroland",2016,4.20942912321101,15.5379079574558,FALSE
"Outer Metroland",2017,2.98447016707912,23.3793793105283,FALSE
"Inner Midland",1999,3.90567578223172,6.67336441385119,FALSE
"Inner Midland",2000,4.30498298444878,6.4616393433263,FALSE
"Inner Midland",2001,7.77627724698715,6.07876080942241,FALSE
"Inner Midland",2002,4.70417241838828,8.52483526000961,FALSE
"Inner Midland",2003,2.77536784409264,7.88013229228687,FALSE
"Inner Midland",2004,4.30524636168795,7.60981852108444,FALSE
"Inner Midland",2005,4.21067165455073,11.603145478691,FALSE
"Inner Midland",2006,9.10994918803764,9.54786891187428,FALSE
"Inner Midland",2007,5.70530176953807,12.2673682842818,FALSE
"Inner Midland",2008,4.90710343389271,11.0964465645126,FALSE
"Inner Midland",2009,2.98460659464566,5.76344300427208,FALSE
"Inner Midland",2010,5.40110111808895,8.03529221799753,FALSE
"Inner Midland",2011,2.98482012512747,35.7077701384388,FALSE
"Inner Midland",2012,4.90384305398363,11.8855731827529,FALSE
"Inner Midland",2013,7.17815588147231,16.1493958106719,FALSE
"Inner Midland",2014,5.87729640777934,12.0291904406444,FALSE
"Inner Midland",2015,5.88104406236946,14.2969048894554,FALSE
"Inner Midland",2016,9.26582253710126,10.3761618897095,FALSE
"Inner Midland",2017,5.30347028863201,27.0591776505967,FALSE
"Old Millenia",1999,6.09748782002782,9.5061807948269,FALSE
"Old Millenia",2000,9.42822046934939,7.66204432648563,FALSE
"Old Millenia",2001,8.87939212558888,16.6022773263696,FALSE
"Old Millenia",2002,5.39647506638419,3.58952111283311,FALSE
"Old Millenia",2003,9.58878027708482,6.85919888907586,FALSE
"Old Millenia",2004,4.01511286609809,4.17879395952207,FALSE
"Old Millenia",2005,8.1548697828304,13.1203658191614,FALSE
"Old Millenia",2006,6.89936976686247,11.8434049668035,FALSE
"Old Millenia",2007,2.68573221637791,12.9232539875035,FALSE
"Old Millenia",2008,4.21045824705015,9.14991555635145,FALSE
"Old Millenia",2009,5.1917842359618,12.7497345419723,FALSE
"Old Millenia",2010,5.47893214379181,12.1532367699203,FALSE
"Old Millenia",2011,5.30623064871657,11.2495413119455,FALSE
"Old Millenia",2012,10.1294071661025,12.1852405941434,FALSE
"Old Millenia",2013,3.39076634072989,14.1419322255719,FALSE
"Old Millenia",2014,4.49743660726565,15.9228027912892,FALSE
"Old Millenia",2015,6.97733046974383,15.2540114451968,FALSE
"Old Millenia",2016,9.40689544121799,12.6404718292647,FALSE
"Old Millenia",2017,6.40989771277049,17.7505478073622,FALSE
"New Mirabilia",1999,4.20896106847779,5.12274992686422,FALSE
"New Mirabilia",2000,4.6134492891262,3.07939649522962,FALSE
"New Mirabilia",2001,7.78433808856468,7.7382417137479,FALSE
"New Mirabilia",2002,8.58885086881821,7.6356199542904,FALSE
"New Mirabilia",2003,3.90852846216442,3.24942862868109,FALSE
"New Mirabilia",2004,8.37455267562788,9.53776136243732,FALSE
"New Mirabilia",2005,3.90782262038868,9.80813733836605,FALSE
"New Mirabilia",2006,6.97987630682277,11.3645865510373,FALSE
"New Mirabilia",2007,5.39337251441655,6.22491565137823,FALSE
"New Mirabilia",2008,4.71002446406207,8.44387532525711,FALSE
"New Mirabilia",2009,4.90018482441067,6.8145945321043,FALSE
"New Mirabilia",2010,4.30457766819802,6.89884296783104,FALSE
"New Mirabilia",2011,2.88400827524472,5.78265757519382,FALSE
"New Mirabilia",2012,6.79969690582914,8.88833891323292,FALSE
"New Mirabilia",2013,4.11390758781157,7.84109034806508,FALSE
"New Mirabilia",2014,5.81694434910546,8.42757196516984,FALSE
"New Mirabilia",2015,5.70388936143155,12.7402006004268,FALSE
"New Mirabilia",2016,4.49603942189083,9.38033944644409,FALSE
"New Mirabilia",2017,5.49039582612133,12.3062695508655,FALSE
"North Montania",1999,7.2680418249571,6.94186715458579,FALSE
"North Montania",2000,3.19897635225086,2.56294089048277,FALSE
"North Montania",2001,4.71195971511532,6.2199674970143,FALSE
"North Montania",2002,3.20454199371794,10.2452637404286,FALSE
"North Montania",2003,5.00633208702647,7.61556310108172,FALSE
"North Montania",2004,5.30696194263124,6.27980472813471,FALSE
"North Montania",2005,5.70215976031225,11.848620038391,FALSE
"North Montania",2006,6.09886835500699,9.36292977821402,FALSE
"North Montania",2007,5.00268129138676,15.9507263288825,FALSE
"North Montania",2008,6.40775602989796,12.7196336889323,FALSE
"North Montania",2009,5.39261901213141,5.85801370888208,FALSE
"North Montania",2010,4.99894230901683,6.41751553097773,FALSE
"North Montania",2011,4.41080014018617,10.2021576760656,FALSE
"North Montania",2012,4.41451181391325,11.1467562150854,FALSE
"North Montania",2013,3.70781921148288,11.0437568221069,FALSE
"North Montania",2014,2.33222476729675,6.99072533701501,FALSE
"North Montania",2015,6.5080036564451,11.4631103819373,FALSE
"North Montania",2016,4.61300249128356,11.7750819551269,FALSE
"North Montania",2017,5.81532229984015,23.5250843790671,FALSE
"South Narnia",1999,4.30324548480112,8.2995954251352,FALSE
"South Narnia",2000,8.17763863978276,18.1069429273294,FALSE
"South Narnia",2001,4.71068879069751,11.4436848986036,FALSE
"South Narnia",2002,11.1211104367018,10.4358760714151,FALSE
"South Narnia",2003,3.38635095662712,9.57292716589313,FALSE
"South Narnia",2004,7.18503340070203,14.8873978223857,FALSE
"South Narnia",2005,6.17234353523679,15.9656609471403,FALSE
"South Narnia",2006,6.57981406282052,17.7860155092771,FALSE
"South Narnia",2007,5.96903259838582,16.6317784108624,FALSE
"South Narnia",2008,5.60422744980284,14.5958571047838,FALSE
"South Narnia",2009,5.9778402306368,8.11957179811415,FALSE
"South Narnia",2010,3.58003030744671,15.3820665548594,FALSE
"South Narnia",2011,4.20635228660215,18.5055470895665,FALSE
"South Narnia",2012,3.5849721731609,20.1690654387373,FALSE
"South Narnia",2013,6.29199151826899,24.2223894697498,FALSE
"South Narnia",2014,5.10976989892686,32.0180258644281,FALSE
"South Narnia",2015,6.10019169101591,28.5010483797581,FALSE
"South Narnia",2016,2.37831007057632,20.696324520909,FALSE
"South Narnia",2017,4.60943617463225,40.2380059527178,FALSE
"East Nirvana",1999,7.39731855216828,15.4478270524092,FALSE
"East Nirvana",2000,4.99609607926989,6.88006108019961,FALSE
"East Nirvana",2001,6.91663533385226,11.8536490252019,FALSE
"East Nirvana",2002,5.80973902277332,8.1342724892394,FALSE
"East Nirvana",2003,6.30005357443126,11.8270021928517,FALSE
"East Nirvana",2004,5.30616178607541,12.7615502864558,FALSE
"East Nirvana",2005,7.18855064591039,7.62041544982691,FALSE
"East Nirvana",2006,8.65924575865026,10.8136025400984,FALSE
"East Nirvana",2007,4.99488884339927,10.5615357522932,FALSE
"East Nirvana",2008,6.51363431265662,11.2613330018419,FALSE
"East Nirvana",2009,5.30432779474851,10.5855573943438,FALSE
"East Nirvana",2010,4.70723249501501,10.6218537159153,FALSE
"East Nirvana",2011,3.70792358874401,11.3352536369601,FALSE
"East Nirvana",2012,5.30192470474286,21.9562629977098,FALSE
"East Nirvana",2013,6.40364522577909,16.9090129507761,FALSE
"East Nirvana",2014,5.80190911188344,16.6974676700366,FALSE
"East Nirvana",2015,5.10657962133495,18.8245123727833,FALSE
"East Nirvana",2016,10.3829957240541,21.2334152856255,FALSE
"East Nirvana",2017,5.50014526065486,19.6884617598244,FALSE
"West Noveaux",1999,3.29005613308095,3.24118304744044,FALSE
"West Noveaux",2000,3.7064642032996,4.69597805804136,FALSE
"West Noveaux",2001,8.92731510582585,9.74997050534232,FALSE
"West Noveaux",2002,3.58877575827722,7.71765522724741,FALSE
"West Noveaux",2003,3.80956568176106,9.5884376364718,FALSE
"West Noveaux",2004,3.09290101707567,8.08939881802143,FALSE
"West Noveaux",2005,5.20385981940062,7.03296188182564,FALSE
"West Noveaux",2006,2.89837343834272,8.1869551412766,FALSE
"West Noveaux",2007,6.71017122062063,12.4518068639543,FALSE
"West Noveaux",2008,10.0082932822865,17.1574484518309,FALSE
"West Noveaux",2009,5.39384201417756,12.1723238442894,FALSE
"West Noveaux",2010,3.38333526184757,10.1939478952874,FALSE
"West Noveaux",2011,3.70394195278858,11.7542989815183,FALSE
"West Noveaux",2012,6.30438512334935,13.4377491487771,FALSE
"West Noveaux",2013,4.01557153855747,15.8547676511587,FALSE
"West Noveaux",2014,3.59261748143604,25.2560045268545,FALSE
"West Noveaux",2015,7.60047679165899,16.5425601577108,FALSE
"West Noveaux",2016,4.60402633364356,17.725485517998,FALSE
"West Noveaux",2017,4.01263990160052,20.8976049699855,FALSE
"Central Novus",1999,7.19034540552048,10.1705227944781,FALSE
"Central Novus",2000,7.48498232261262,8.41464056552186,FALSE
"Central Novus",2001,5.50749478255166,13.291022280311,FALSE
"Central Novus",2002,3.90513926157057,14.1593397974207,FALSE
"Central Novus",2003,4.49594564909665,11.7308486368995,FALSE
"Central Novus",2004,4.89653708005757,12.9527735342876,FALSE
"Central Novus",2005,6.80757243572061,13.0460457649192,FALSE
"Central Novus",2006,4.79598584538688,11.6793939610888,FALSE
"Central Novus",2007,6.70794812315416,14.6345382540575,FALSE
"Central Novus",2008,3.20648094477815,10.1987820296834,FALSE
"Central Novus",2009,4.99512805025878,16.7348920679977,FALSE
"Central Novus",2010,5.79354716114897,13.0321811195549,FALSE
"Central Novus",2011,6.187306706455,13.1955719835202,FALSE
"Central Novus",2012,2.98654642767827,13.5411824148735,FALSE
"Central Novus",2013,5.78636776454835,16.2058078335992,FALSE
"Central Novus",2014,3.20576690452033,24.3539652667288,FALSE
"Central Novus",2015,5.78208551606005,15.0333860735024,FALSE
"Central Novus",2016,7.19205546795537,21.4020682907121,FALSE
"Central Novus",2017,2.62112542940566,13.3819221382281,FALSE
"Upper Olympia",1999,5.51175872697102,7.67900395734665,FALSE
"Upper Olympia",2000,9.45241946928741,7.08144355119316,FALSE
"Upper Olympia",2001,5.98320062051038,11.53203817674,FALSE
"Upper Olympia",2002,9.80972387687959,13.1250269332268,FALSE
"Upper Olympia",2003,4.99638645060234,13.1636301096001,FALSE
"Upper Olympia",2004,2.79166529441066,14.2683149852884,FALSE
"Upper Olympia",2005,7.42186004633229,12.9644363556203,FALSE
"Upper Olympia",2006,7.48559953368465,12.4744135727929,FALSE
"Upper Olympia",2007,3.59767376127773,11.1154419071852,FALSE
"Upper Olympia",2008,5.2109283731057,8.04802205002028,FALSE
"Upper Olympia",2009,7.19531862163818,12.4968625369108,FALSE
"Upper Olympia",2010,4.89332486606093,13.7630588812789,FALSE
"Upper Olympia",2011,6.30467113140409,12.9328090630052,FALSE
"Upper Olympia",2012,7.29194046979458,11.5867804729674,FALSE
"Upper Olympia",2013,5.59697875655366,19.0038785881255,FALSE
"Upper Olympia",2014,6.51423593678556,16.2642460932846,FALSE
"Upper Olympia",2015,5.2120258611936,25.6860874339361,FALSE
"Upper Olympia",2016,7.79174858014473,17.2074174931763,FALSE
"Upper Olympia",2017,4.70261163227415,30.5480043184457,FALSE
"Lower Pacifica",1999,5.98581902243015,7.27303563238773,FALSE
"Lower Pacifica",2000,3.3149043191716,2.11332572601019,FALSE
"Lower Pacifica",2001,9.29101833935475,9.77896221051059,FALSE
"Lower Pacifica",2002,5.39636945137963,13.6540808640613,FALSE
"Lower Pacifica",2003,4.79194241107106,7.95086708858297,FALSE
"Lower Pacifica",2004,6.30204079856024,10.2077785946278,FALSE
"Lower Pacifica",2005,5.59028337413629,8.53393312894007,FALSE
"Lower Pacifica",2006,3.50129987286105,8.59049300035753,FALSE
"Lower Pacifica",2007,4.10886154517739,4.97261316596334,FALSE
"Lower Pacifica",2008,2.42571098515549,11.7106416940504,FALSE
"Lower Pacifica",2009,4.30153671517407,4.07519524246982,FALSE
"Lower Pacifica",2010,4.59804896278875,12.8401424822414,FALSE
"Lower Pacifica",2011,6.39886785687269,14.0785140245069,FALSE
"Lower Pacifica",2012,2.48031630558612,7.99618233983545,FALSE
"Lower Pacifica",2013,4.00759187120913,7.86086200317238,FALSE
"Lower Pacifica",2014,6.20306618887762,17.9944097294362,FALSE
"Lower Pacifica",2015,5.70031609536599,22.4659285342357,FALSE
"Lower Pacifica",2016,3.20337357203337,19.9513647798101,FALSE
"Lower Pacifica",2017,3.90205939037618,21.804494410346,FALSE
"Greater Pandia",1999,8.49281951845961,8.71635173200766,FALSE
"Greater Pandia",2000,7.31750757080014,7.45481482524031,FALSE
"Greater Pandia",2001,3.70085773484983,3.8702989359922,FALSE
"Greater Pandia",2002,3.81275790680546,3.27667863972324,FALSE
"Greater Pandia",2003,4.99823679518388,4.91381692152453,FALSE
"Greater Pandia",2004,5.20849337619627,8.19734996130315,FALSE
"Greater Pandia",2005,5.51252393130578,1.7483708330721,FALSE
"Greater Pandia",2006,9.87570361252987,11.4735147879683,FALSE
"Greater Pandia",2007,3.69771244712227,10.5653881778291,FALSE
"Greater Pandia",2008,5.51046724188297,8.9810884851186,FALSE
"Greater Pandia",2009,6.58916272201571,7.46646414631945,FALSE
"Greater Pandia",2010,4.20280406919177,6.91539553110366,FALSE
"Greater Pandia",2011,4.00170136336518,3.33570256701529,FALSE
"Greater Pandia",2012,5.00025183475731,8.90377951519769,FALSE
"Greater Pandia",2013,4.78993760220067,9.23806193279421,FALSE
"Greater Pandia",2014,5.69854468332182,11.7648987341945,FALSE
"Greater Pandia",2015,10.1826306412798,10.559470234422,FALSE
"Greater Pandia",2016,6.81056911098597,21.259526585834,FALSE
"Greater Pandia",2017,5.50653800726318,23.8111888708822,FALSE
"Lesser Paradiso",1999,3.81275619801385,3.82219623064954,FALSE
"Lesser Paradiso",2000,9.94252302965922,6.40362007706347,FALSE
"Lesser Paradiso",2001,5.98674451580019,7.89881105010629,FALSE
"Lesser Paradiso",2002,5.20224829274949,4.7183303101867,FALSE
"Lesser Paradiso",2003,8.20041552255743,8.61530224864752,FALSE
